PARENT_COUNTRY_CODE,PARENT_COUNTRY_NAME,AFFILIATE_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,RELATED_PARTY_REVENUES,TOTAL_REVENUES,UNRELATED_PARTY_REVENUES,NB_AFFILIATE_COUNTRIES,CONTINENT_CODE
CHN,China (People's Republic of),JPN,Japan,1305203796.777,8466578086.637,7161374289.905,93,APAC
CHN,China (People's Republic of),KAZ,Kazakhstan,2299020686.836,6789276892.387,4490256205.548,93,APAC
CHN,China (People's Republic of),KEN,Kenya,41270238.804,334378655.309,293108416.505,93,AFR
CHN,China (People's Republic of),KGZ,Kyrgyzstan,31583038.873,49357257.378,17774218.506,93,APAC
CHN,China (People's Republic of),KHM,Cambodia,12479903.119,346609350.169,334129447.056,93,APAC
CHN,China (People's Republic of),KOR,Korea,266904979.327,9107121144.624,8840216165.297,93,APAC
CHN,China (People's Republic of),LAO,Lao People's Democratic Republic,251549048.804,911681280.255,660132231.45,93,APAC
CHN,China (People's Republic of),LKA,Sri Lanka,1108388.236,454663335.093,453554946.855,93,APAC
CHN,China (People's Republic of),LUX,Luxembourg,255654832.616,731875067.867,476220235.248,93,EUR
CHN,China (People's Republic of),MAC,"Macau, China",1525265594.03,6566660868.408,5041395274.372,93,APAC
CHN,China (People's Republic of),MAR,Morocco,9233353.036,451314067.038,442080714.003,93,AFR
CHN,China (People's Republic of),MEX,Mexico,941159378.026,3791626501.331,2850467123.291,93,AMR
CHN,China (People's Republic of),MLI,Mali,3193572.009,102237885.717,99044313.712,93,AFR
CHN,China (People's Republic of),MMR,Myanmar,557771686.464,776233847.33,218462160.867,93,APAC
CHN,China (People's Republic of),MNG,Mongolia,301814094.021,319737194.842,17923100.821,93,APAC
CHN,China (People's Republic of),MOZ,Mozambique,431242.895,26706949.524,26275706.63,93,AFR
CHN,China (People's Republic of),MUS,Mauritius,15806262.666,52450035.672,36643773.021,93,AFR
CHN,China (People's Republic of),MYS,Malaysia,402402829.337,2286719435.941,1884316606.453,93,APAC
CHN,China (People's Republic of),NAM,Namibia,425073.514,87016592.241,86591518.727,93,AFR
CHN,China (People's Republic of),NGA,Nigeria,1063628180.64,1969664215.2,906036034.56,93,AFR
CHN,China (People's Republic of),NLD,Netherlands,450733088.59,8120303844.66,7669570755.934,93,EUR
CHN,China (People's Republic of),NOR,Norway,203010706.62,634176933.685,431166227.035,93,EUR
CHN,China (People's Republic of),NZL,New Zealand,260060528.101,518229400.855,258168872.759,93,APAC
CHN,China (People's Republic of),OAFR,Other Africa,791129757.333,4230506378.643,3439376621.303,93,AFR
CHN,China (People's Republic of),OAMR,Other Americas,1606508001.374,11123723240.351,9517215238.974,93,AMR
CHN,China (People's Republic of),OASIAOCN,Other Asia,573732435.605,4400284786.825,3826552351.158,93,APAC
CHN,China (People's Republic of),OMN,Oman,158125935.042,1090423607.648,932297672.59,93,APAC
CHN,China (People's Republic of),OEUR,Other Europe,291167687.578,1978353028.191,1687185340.515,93,EUR
CHN,China (People's Republic of),PAK,Pakistan,227060718.042,1951524037.36,1724463319.318,93,APAC
CHN,China (People's Republic of),PAN,Panama,145407619.994,262521787.477,117114167.483,93,AMR
CHN,China (People's Republic of),PER,Peru,755273074.977,2637446272.526,1882173197.596,93,AMR
CHN,China (People's Republic of),PHL,Philippines,26775364.526,349848661.875,323073297.395,93,APAC
CHN,China (People's Republic of),PNG,Papua New Guinea,43997041.075,967652582.14,923655541.069,93,APAC
CHN,China (People's Republic of),POL,Poland,201967679.678,1337984397.795,1136016718.087,93,EUR
CHN,China (People's Republic of),PRT,Portugal,21446107.205,287716840.494,266270733.346,93,EUR
CHN,China (People's Republic of),RUS,Russia,83685940.446,1185090357.581,1101404417.105,93,APAC
CHN,China (People's Republic of),SAU,Saudi Arabia,77389817.563,4208818728.509,4131428910.991,93,APAC
CHN,China (People's Republic of),SGP,Singapore,34972557799.131,110329694067.2,75357136268.068,93,APAC
CHN,China (People's Republic of),SWE,Sweden,549988256.509,1363436894.509,813448638.015,93,EUR
CHN,China (People's Republic of),THA,Thailand,240661625.194,3241732024.669,3001070399.55,93,APAC
CHN,China (People's Republic of),TJK,Tajikistan,123866.053,166534453.854,166410587.803,93,APAC
CHN,China (People's Republic of),TUN,Tunisia,5252505.518,21471284.105,16218778.587,93,AFR
CHN,China (People's Republic of),TUR,Turkey,66671121.164,1300761322.491,1234090201.402,93,APAC
CHN,China (People's Republic of),TWN,Chinese Taipei,1244772695.419,1823492279.628,578719584.209,93,APAC
CHN,China (People's Republic of),TZA,Tanzania,34612711.973,231528475.36,196915763.393,93,AFR
CHN,China (People's Republic of),UGA,Uganda,6945634.206,357365896.863,350420262.661,93,AFR
CHN,China (People's Republic of),UKI,UK Caribbean Islands,3235965428.1540003,6874230704.165999,3638265276.012,93,AMR
CHN,China (People's Republic of),USA,United States,6523214414.128,35970331217.628,29447116803.5,93,AMR
CHN,China (People's Republic of),UZB,Uzbekistan,2753920.735,116527533.708,113773612.988,93,APAC
CHN,China (People's Republic of),VEN,Venezuela,48318532.578,2666781366.828,2618462834.25,93,AMR
CHN,China (People's Republic of),VNM,Viet Nam,14126918.462,271853458.709,257726540.244,93,APAC
CHN,China (People's Republic of),ZAF,South Africa,214764537.86,1308987256.28,1094222718.42,93,AFR
CHN,China (People's Republic of),ZMB,Zambia,1045661204.483,1742127909.233,696466704.753,93,AFR
DNK,Denmark,ARE,United Arab Emirates,268235010.977,899657753.492,631422742.515,100,APAC
DNK,Denmark,ARG,Argentina,35206398.602,122741719.167,87535320.565,100,AMR
DNK,Denmark,AUS,Australia,138628715.406,1638364944.91,1499736229.504,100,APAC
DNK,Denmark,AUT,Austria,38115581.776,442651456.107,404535874.332,100,EUR
DNK,Denmark,AZE,Azerbaijan,9472131.0,134671920.296,125199789.296,100,APAC
DNK,Denmark,BEL,Belgium,288626552.124,1083570995.165,794944443.041,100,EUR
DNK,Denmark,BGD,Bangladesh,32490665.135,48069965.132,15579299.996,100,APAC
DNK,Denmark,BGR,Bulgaria,25606572.115,120995814.606,95389242.491,100,EUR
DNK,Denmark,BLR,Belarus,4164928.536,81966764.523,77801835.987,100,EUR
DNK,Denmark,BRA,Brazil,140697995.201,855240815.828,714542820.627,100,AMR
DNK,Denmark,BWA,Botswana,-165856.66,5088227.621,5254084.281,100,AFR
DNK,Denmark,CAN,Canada,145828149.881,1399424184.436,1253596034.555,100,AMR
DNK,Denmark,CHE,Switzerland,3611269545.573,4809354272.575,1198084727.002,100,EUR
DNK,Denmark,CHL,Chile,220655021.253,565147922.611,344492901.358,100,AMR
DNK,Denmark,CHN,China (People's Republic of),2572296883.273,6245287339.379,3672990456.107,100,APAC
DNK,Denmark,COL,Colombia,25130373.661,198837284.342,173706910.681,100,AMR
DNK,Denmark,CRI,Costa Rica,18441824.928,260990961.688,242549136.76,100,AMR
DNK,Denmark,CYP,Cyprus,83375637.318,581935201.325,498559564.007,100,EUR
DNK,Denmark,CZE,Czech Republic,851348366.083,1507896141.293,656547775.21,100,EUR
DNK,Denmark,DEU,Germany,1805751672.242,10552268537.338,8746516865.096,100,EUR
DNK,Denmark,DNK,Denmark,30879045800.473,98655588228.118,67776542427.645,100,EUR
DNK,Denmark,DOM,Dominican Republic,49915548.948,58162182.84,8246633.892,100,AMR
DNK,Denmark,DZA,Algeria,1093383.0,574540796.711,573447413.711,100,AFR
DNK,Denmark,ECU,Ecuador,4746836.0,21271129.262,16524293.262,100,AMR
DNK,Denmark,EGY,Egypt,77731788.532,673243215.494,595511426.962,100,AFR
DNK,Denmark,ESP,Spain,561936788.261,2525018182.327,1963081394.067,100,EUR
DNK,Denmark,EST,Estonia,127447913.386,668910144.041,541462230.655,100,EUR
DNK,Denmark,FIN,Finland,532671140.194,3471077481.635,2938406341.44,100,EUR
DNK,Denmark,FRA,France,976442984.906,4351002384.071,3374559399.165,100,EUR
DNK,Denmark,FRO,Faeroe Islands,22808325.73,28275996.329,5467670.6,100,EUR
DNK,Denmark,GBR,United Kingdom,2244184873.384,8883396474.804,6639211601.42,100,EUR
DNK,Denmark,GHA,Ghana,26407901.619,238499999.142,212092097.523,100,AFR
DNK,Denmark,GIB,Gibraltar,2428563.611,2482458.469,53894.858,100,EUR
DNK,Denmark,GRC,Greece,7878211.315,218723064.414,210844853.099,100,EUR
DNK,Denmark,GRL,Greenland,1613571.571,100431701.888,98818130.317,100,AMR
DNK,Denmark,HKG,"Hong Kong, China",659687423.743,1549503290.14,889815866.397,100,APAC
DNK,Denmark,HRV,Croatia,62411250.966,146055929.094,83644678.129,100,EUR
DNK,Denmark,HUN,Hungary,412847089.388,625509740.412,212662651.024,100,EUR
DNK,Denmark,IDN,Indonesia,241271326.648,342189114.249,100917787.601,100,APAC
DNK,Denmark,IND,India,390920460.848,1261440760.401,870520299.553,100,APAC
DNK,Denmark,IRL,Ireland,593576537.367,933874669.038,340298131.672,100,EUR
DNK,Denmark,IRN,Iran,1165908.782,1176220.825,10312.042,100,APAC
DNK,Denmark,ISL,Iceland,8887.627,161049616.988,161040729.361,100,EUR
DNK,Denmark,ISR,Israel,13622712.354,150887801.353,137265088.999,100,APAC
DNK,Denmark,ITA,Italy,228136120.739,2189345392.626,1961209271.887,100,EUR
DNK,Denmark,JOR,Jordan,20327528.437,172175845.401,151848316.965,100,APAC
DNK,Denmark,JPN,Japan,184174130.646,679001319.485,494827188.839,100,APAC
DNK,Denmark,KAZ,Kazakhstan,757093.787,159540151.625,158783057.838,100,APAC
DNK,Denmark,KEN,Kenya,14316357.943,29750669.712,15434311.769,100,AFR
DNK,Denmark,KOR,Korea,74020537.105,438759333.012,364738795.907,100,APAC
DNK,Denmark,LKA,Sri Lanka,21941125.547,45239465.469,23298339.922,100,APAC
DNK,Denmark,LTU,Lithuania,36366504.602,378703997.234,342337492.632,100,EUR
DNK,Denmark,LUX,Luxembourg,6303461.03,296605712.386,290302251.357,100,EUR
DNK,Denmark,LVA,Latvia,34228055.848,275213268.046,240985212.198,100,EUR
DNK,Denmark,MAC,"Macau, China",11573.0,17968847.164,17957274.164,100,APAC
DNK,Denmark,MAR,Morocco,79497961.595,92406250.337,12908288.742,100,AFR
DNK,Denmark,MEX,Mexico,272258402.621,654861721.285,382603318.664,100,AMR
DNK,Denmark,MOZ,Mozambique,4355926.986,10164330.983,5808403.998,100,AFR
DNK,Denmark,MUS,Mauritius,1911271.042,16764867.154,14853596.112,100,AFR
DNK,Denmark,MWI,Malawi,341851.21,42294016.171,41952164.961,100,AFR
DNK,Denmark,MYS,Malaysia,331936269.363,624022252.26,292085982.897,100,APAC
DNK,Denmark,NAM,Namibia,1466689.0,3017305.082,1550616.082,100,AFR
DNK,Denmark,NGA,Nigeria,63617366.498,355973651.335,292356284.837,100,AFR
DNK,Denmark,NLD,Netherlands,2238954576.502,4524337791.392,2285383214.891,100,EUR
DNK,Denmark,NOR,Norway,869546886.48,6486062763.706,5616515877.226,100,EUR
DNK,Denmark,NZL,New Zealand,8634882.901,148574877.36,139939994.459,100,APAC
DNK,Denmark,OAFR,Other Africa,145989731.368,700711994.334,554722262.966,100,AFR
DNK,Denmark,OAMR,Other Americas,87320804.914,105473254.861,18152449.947,100,AMR
DNK,Denmark,OASIAOCN,Other Asia,53073027.432,907119875.601,854046848.169,100,APAC
DNK,Denmark,OMN,Oman,22269804.0,73683037.403,51413233.403,100,APAC
DNK,Denmark,OEUR,Other Europe,102712278.578,231482996.773,128770718.195,100,EUR
DNK,Denmark,PAK,Pakistan,3087769.757,39515208.205,36427438.449,100,APAC
DNK,Denmark,PAN,Panama,24704517.0,48731474.309,24026957.309,100,AMR
DNK,Denmark,PER,Peru,26133684.504,361329657.109,335195972.604,100,AMR
DNK,Denmark,PHL,Philippines,68419018.066,152884652.117,84465634.051,100,APAC
DNK,Denmark,PNG,Papua New Guinea,998455.0,18872397.913,17873942.913,100,APAC
DNK,Denmark,POL,Poland,1052679586.505,3238635779.078,2185956192.574,100,EUR
DNK,Denmark,PRI,Puerto Rico,-9389.282,3398214.694,3407603.976,100,AMR
DNK,Denmark,PRT,Portugal,137552371.022,297238076.495,159685705.473,100,EUR
DNK,Denmark,QAT,Qatar,9203765.802,1957776845.301,1948573079.499,100,APAC
DNK,Denmark,ROU,Romania,43696995.885,191710322.686,148013326.801,100,EUR
DNK,Denmark,RUS,Russia,406365200.49,2677191589.126,2270826388.636,100,APAC
DNK,Denmark,SAU,Saudi Arabia,10564611.136,37455217.094,26890605.958,100,APAC
DNK,Denmark,SGP,Singapore,3208137260.659,6409131161.638,3200993900.979,100,APAC
DNK,Denmark,SRB,Serbia,27225749.97,85057042.49,57831292.52,100,EUR
DNK,Denmark,SVK,Slovak Republic,268868807.805,426407775.701,157538967.896,100,EUR
DNK,Denmark,SVN,Slovenia,117901794.793,177359347.677,59457552.884,100,EUR
DNK,Denmark,SWE,Sweden,785238992.91,6688023438.114,5902784445.204,100,EUR
DNK,Denmark,THA,Thailand,1086867433.659,1283817413.654,196949979.994,100,APAC
DNK,Denmark,TUN,Tunisia,2529331.0,17705598.306,15176267.306,100,AFR
DNK,Denmark,TUR,Turkey,121904312.636,393005411.39,271101098.754,100,APAC
DNK,Denmark,TWN,Chinese Taipei,39418354.273,169589139.359,130170785.086,100,APAC
DNK,Denmark,UKI,UK Caribbean Islands,60912014.194,127593462.388,66681448.194,100,AMR
DNK,Denmark,UKR,Ukraine,2486895.072,300275619.485,297788724.412,100,EUR
DNK,Denmark,URY,Uruguay,6199436.55,89093287.35,82893850.8,100,AMR
DNK,Denmark,USA,United States,3218171865.987,16284943185.405,13066771319.418,100,AMR
DNK,Denmark,VEN,Venezuela,915716.0,15949529.529,15033813.529,100,AMR
DNK,Denmark,VNM,Viet Nam,241234322.667,458637229.227,217402906.56,100,APAC
DNK,Denmark,ZAF,South Africa,272707697.202,1200541375.763,927833678.561,100,AFR
DNK,Denmark,ZMB,Zambia,-2365536.975,3983760.265,6349297.24,100,AFR
FRA,France,ARG,Argentina,739931766.463,12867541669.246,12127609990.205,87,AMR
FRA,France,AUS,Australia,2750955121.165,19363268559.768,16612312392.858,87,APAC
FRA,France,AUT,Austria,1062185261.461,6216247214.854,5154061946.754,87,EUR
FRA,France,BEL,Belgium,25931626300.561,96522177478.906,70631684604.64,87,EUR
FRA,France,BFA,Burkina Faso,31416816.412,860705104.343,829288282.398,87,AFR
FRA,France,BGR,Bulgaria,159568982.141,1015574699.353,856005728.278,87,EUR
FRA,France,BLR,Belarus,1605142.027,29785863.853,28180720.719,87,EUR
FRA,France,BRA,Brazil,5290462880.553,68975012009.279,63684373183.534,87,AMR
FRA,France,CAF,Central African Republic,4117665.263,122934791.835,118817129.892,87,AFR
FRA,France,CAN,Canada,7926817373.812,27484510566.22,19557692999.858,87,AMR
FRA,France,CHE,Switzerland,49662207415.493,98432479581.777,48770198452.889,87,EUR
FRA,France,CHL,Chile,793260144.958,5435766114.32,4642505954.976,87,AMR
FRA,France,CHN,China (People's Republic of),16449756670.399,78284259269.178,61834502401.803,87,APAC
FRA,France,CIV,Côte d'Ivoire,526130084.391,3186484378.267,2660327077.951,87,AFR
FRA,France,CMR,Cameroon,121371962.084,1740047980.675,1618662872.084,87,AFR
FRA,France,COL,Colombia,701493425.007,8503803671.468,7802310379.254,87,AMR
FRA,France,CRI,Costa Rica,67136944.915,417676192.148,350539236.167,87,AMR
FRA,France,CZE,Czech Republic,4438873472.315,14590848569.205,10151974937.538,87,EUR
FRA,France,DEU,Germany,32452656890.593,137545205646.96,105092546757.83,87,EUR
FRA,France,DNK,Denmark,705333272.929,4442605188.003,3737271936.1,87,EUR
FRA,France,DOM,Dominican Republic,3601221.113,833625478.835,830024257.722,87,AMR
FRA,France,DZA,Algeria,564832066.429,6134690704.113,5569858597.846,87,AFR
FRA,France,ECU,Ecuador,14343225.343,475139757.942,460796534.812,87,AMR
FRA,France,EGY,Egypt,482464281.2,4802718330.268,4320253983.778,87,AFR
FRA,France,ESP,Spain,30281155736.164,96156919825.16,65890222857.528,87,EUR
FRA,France,FIN,Finland,267700419.781,3669624813.758,3401924365.205,87,EUR
FRA,France,FRA,France,467458414174.62,1427804642940.8,960343035136.54,87,EUR
FRA,France,GAB,Gabon,1372721682.002,2880453989.397,1507732281.944,87,AFR
FRA,France,GBR,United Kingdom,40328934457.022,141630247012.87,101301310630.35,87,EUR
FRA,France,GGY,Guernsey,5730876.678,237872387.512,232141508.62,87,EUR
FRA,France,GHA,Ghana,21026916.142,879035273.52,858008344.099,87,AFR
FRA,France,GRC,Greece,600816192.949,2449498439.705,1848682265.569,87,EUR
FRA,France,GTM,Guatemala,35852717.887,198884322.874,163031601.667,87,AMR
FRA,France,HKG,"Hong Kong, China",15262867676.017,31568945132.307,16306165046.553,87,APAC
FRA,France,HND,Honduras,1865231.504,19316795.715,17451564.212,87,AMR
FRA,France,HRV,Croatia,187466576.011,1073823609.588,886351974.164,87,EUR
FRA,France,HUN,Hungary,2397900754.593,7585563035.271,5187662245.267,87,EUR
FRA,France,IDN,Indonesia,1626214940.574,6955021506.626,5328807715.818,87,APAC
FRA,France,IND,India,4084692766.583,13911983817.251,9827291123.704,87,APAC
FRA,France,IRL,Ireland,10789980403.279,18672405903.827,7882425517.148,87,EUR
FRA,France,ISR,Israel,256416135.417,773080559.924,516664417.867,87,APAC
FRA,France,ITA,Italy,22467164713.106,107841005704.79,85373714852.724,87,EUR
FRA,France,JPN,Japan,1572129149.538,26832531617.326,25260402364.873,87,APAC
FRA,France,KOR,Korea,1900038835.111,16368715165.217,14468676700.819,87,APAC
FRA,France,LBN,Lebanon,89083053.096,1286243947.89,1197160872.661,87,APAC
FRA,France,LTU,Lithuania,106644028.78,753495229.097,646851179.291,87,EUR
FRA,France,LUX,Luxembourg,7440375137.758,15435398758.838,7995679607.435,87,EUR
FRA,France,LVA,Latvia,215235307.554,388111125.43,172875820.089,87,EUR
FRA,France,MAC,"Macau, China",32474157.436,1692034617.66,1659560450.265,87,APAC
FRA,France,MAR,Morocco,4911924298.986,13771442361.194,8859518165.122,87,AFR
FRA,France,MCO,Monaco,68241710.746,942331308.17,874089585.252,87,EUR
FRA,France,MDG,Madagascar,19170097.075,448820880.292,429644863.97,87,AFR
FRA,France,MEX,Mexico,5278859991.477,19762680722.506,14483820801.852,87,AMR
FRA,France,MLT,Malta,51657088.954,755108148.368,703451031.748,87,EUR
FRA,France,MOZ,Mozambique,21485546.646,213189640.242,191704091.383,87,AFR
FRA,France,MUS,Mauritius,71971554.052,337244188.024,265227071.587,87,AFR
FRA,France,MYS,Malaysia,947145097.578,3677469372.11,2719699592.917,87,APAC
FRA,France,NCL,New Caledonia,760609646.164,2322333968.392,1561724289.03,87,APAC
FRA,France,NLD,Netherlands,11624694075.378,47870480849.996,36245785975.647,87,EUR
FRA,France,NOR,Norway,3620417975.869,11533215686.655,7912797645.496,87,EUR
FRA,France,NZL,New Zealand,406191476.669,2442464572.659,2036273099.31,87,APAC
FRA,France,OAFR,Other Africa,8715953675.313,22700410134.362,13984073266.035,87,AFR
FRA,France,OAMR,Other Americas,51005593.217,5593105172.222,5542099619.949,87,AMR
FRA,France,OASIAOCN,Other Asia,7512870069.967,20599474982.05,13086605723.226,87,APAC
FRA,France,OEUR,Other Europe,10545273559.543,70343158565.199,59797223320.269,87,EUR
FRA,France,PHL,Philippines,2375752194.63,3596516723.15,1220764503.068,87,APAC
FRA,France,POL,Poland,6520100547.698,35055135574.169,28535036265.872,87,EUR
FRA,France,PRT,Portugal,4390831715.943,14916902739.295,10526070775.471,87,EUR
FRA,France,PYF,French Polynesia,61853372.605,706390144.75,644536780.998,87,APAC
FRA,France,ROU,Romania,6969344791.993,18133856393.949,11164511600.849,87,EUR
FRA,France,SAU,Saudi Arabia,770417202.652,3782693673.302,3012276449.625,87,APAC
FRA,France,SGP,Singapore,20744441406.291,44787359920.267,24042904577.351,87,APAC
FRA,France,SLE,Sierra Leone,2550371.454,166645159.25,164094788.903,87,AFR
FRA,France,SRB,Serbia,152262291.876,739135250.81,586872955.614,87,EUR
FRA,France,SVK,Slovak Republic,3945587497.806,6915712277.691,2970124930.384,87,EUR
FRA,France,SWE,Sweden,3278599710.828,14250217524.487,10971615290.593,87,EUR
FRA,France,TCD,Chad,5219702.197,211194852.568,205975149.264,87,AFR
FRA,France,TGO,Togo,11082648.153,295313517.928,284230869.775,87,AFR
FRA,France,THA,Thailand,594924884.621,6246135759.788,5651210787.744,87,APAC
FRA,France,TUN,Tunisia,1122299004.821,2080367675.605,958070874.041,87,AFR
FRA,France,TUR,Turkey,4442953102.343,15460790575.357,11017836070.941,87,APAC
FRA,France,TWN,Chinese Taipei,328939752.021,6548713716.568,6219774171.482,87,APAC
FRA,France,UKR,Ukraine,264260702.621,1970343862.465,1706083160.951,87,EUR
FRA,France,URY,Uruguay,215713581.462,522259397.509,306545817.153,87,AMR
FRA,France,USA,United States,50769400313.572,292312539857.8,241543143379.73,87,AMR
FRA,France,VNM,Viet Nam,512029005.977,2360438339.879,1848403175.627,87,APAC
FRA,France,ZAF,South Africa,1254500514.921,7590215824.233,6335715431.039,87,AFR
IDN,Indonesia,ASM,American Samoa,0.0,38876043.15,38876043.15,32,APAC
IDN,Indonesia,AUS,Australia,521653.18,25002354.61,24480701.43,32,APAC
IDN,Indonesia,AUT,Austria,1564910.178,1564910.178,0.0,32,EUR
IDN,Indonesia,BMU,Bermuda,0.0,0.0,0.0,32,AMR
IDN,Indonesia,CAN,Canada,0.0,82570871.766,82570871.766,32,AMR
IDN,Indonesia,CHN,China (People's Republic of),58305785.034,305441042.276,247135257.242,32,APAC
IDN,Indonesia,DZA,Algeria,50040797.075,90580214.603,40539417.528,32,AFR
IDN,Indonesia,ESP,Spain,0.0,0.0,0.0,32,EUR
IDN,Indonesia,GBR,United Kingdom,2024964.388,4781572.888,2756608.5,32,EUR
IDN,Indonesia,HKG,"Hong Kong, China",8687253.885,45803515.111,37116261.226,32,APAC
IDN,Indonesia,IDN,Indonesia,21397889169.228,115900706722.58,93757568213.575,32,APAC
IDN,Indonesia,IND,India,-1242899.541,108939889.802,107696990.261,32,APAC
IDN,Indonesia,IRQ,Iraq,41431713.978,97626028.968,56194314.99,32,APAC
IDN,Indonesia,ITA,Italy,527834.219,12906077.948,12378243.729,32,EUR
IDN,Indonesia,JPN,Japan,474155117.484,32625624283.522,32151469166.038,32,APAC
IDN,Indonesia,KOR,Korea,0.0,0.0,0.0,32,APAC
IDN,Indonesia,MLT,Malta,0.0,0.0,0.0,32,EUR
IDN,Indonesia,MMR,Myanmar,0.0,84212578.529,84212578.529,32,APAC
IDN,Indonesia,MUS,Mauritius,0.0,0.0,0.0,32,AFR
IDN,Indonesia,MYS,Malaysia,242726147.956,353494231.18,110768083.224,32,APAC
IDN,Indonesia,NER,Niger,38152480.449,38152480.449,0.0,32,AFR
IDN,Indonesia,NGA,Nigeria,1005222.592,1900803.287,895580.695,32,AFR
IDN,Indonesia,NLD,Netherlands,45058736.674,445523296.638,400464559.964,32,EUR
IDN,Indonesia,PHL,Philippines,3051.954,730845.911,727793.958,32,APAC
IDN,Indonesia,SGP,Singapore,458763299.856,686764698.062,228001398.206,32,APAC
IDN,Indonesia,SYC,Seychelles,0.0,0.0,0.0,32,AFR
IDN,Indonesia,THA,Thailand,0.0,26680831.122,26680831.122,32,APAC
IDN,Indonesia,TLS,Timor-Leste,3053947.775,44883518.926,41829571.151,32,APAC
IDN,Indonesia,UKI,UK Caribbean Islands,10029629.733,39123900.143,29094270.409,32,AMR
IDN,Indonesia,USA,United States,381833.859,32302872.843,31921038.984,32,AMR
IDN,Indonesia,VNM,Viet Nam,107350555.237,810697579.322,703347024.085,32,APAC
IDN,Indonesia,ZAF,South Africa,0.0,2795058.896,2795058.896,32,AFR
ITA,Italy,AGO,Angola,1830813242.588,2293588306.439,464516598.675,106,AFR
ITA,Italy,ALB,Albania,7163156.524,73813904.215,66650747.691,106,EUR
ITA,Italy,ARE,United Arab Emirates,160657580.145,1471554005.609,1310896425.463,106,APAC
ITA,Italy,ARG,Argentina,61113818.242,3238571193.697,3193699301.604,106,AMR
ITA,Italy,AUS,Australia,780284687.823,2512946622.876,1732661933.946,106,APAC
ITA,Italy,AUT,Austria,1969930111.149,8164888923.262,6194957706.611,106,EUR
ITA,Italy,BEL,Belgium,3330894866.741,7739969877.319,4409076119.408,106,EUR
ITA,Italy,BGR,Bulgaria,894706276.947,1267445229.73,372738952.783,106,EUR
ITA,Italy,BIH,Bosnia and Herzegovina,-202997.154,107621917.007,107824917.48,106,EUR
ITA,Italy,BMU,Bermuda,14783387.648,14818991.292,35603.644,106,AMR
ITA,Italy,BOL,Bolivia,96983.154,55273029.065,55176045.911,106,AMR
ITA,Italy,BRA,Brazil,1569736975.368,14677557918.247,13160855761.422,106,AMR
ITA,Italy,CAN,Canada,264729532.313,2209001536.239,1944270891.029,106,AMR
ITA,Italy,CHE,Switzerland,1580500073.027,9535878729.04,7974614903.921,106,EUR
ITA,Italy,CHL,Chile,1900707336.504,7695560839.757,5794853501.038,106,AMR
ITA,Italy,CHN,China (People's Republic of),1669622026.665,8089163263.72,6449433327.605,106,APAC
ITA,Italy,CIV,Côte d'Ivoire,0.0,29180574.546,29180574.546,106,AFR
