PARENT_COUNTRY_CODE,PARENT_COUNTRY_NAME,AFFILIATE_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,RELATED_PARTY_REVENUES,TOTAL_REVENUES,UNRELATED_PARTY_REVENUES,NB_AFFILIATE_COUNTRIES,CONTINENT_CODE
ITA,Italy,COG,Congo,1031711849.678,1521393732.533,489681882.854,106,AFR
ITA,Italy,COL,Colombia,261945249.73,2902255167.298,2640309918.674,106,AMR
ITA,Italy,CRI,Costa Rica,8504953.433,63839785.467,55334832.034,106,AMR
ITA,Italy,CYP,Cyprus,28782582.859,140752817.143,111970233.177,106,EUR
ITA,Italy,CZE,Czech Republic,332868945.302,3191481037.394,2858695023.426,106,EUR
ITA,Italy,DEU,Germany,7062668769.451,45429231681.938,38551483679.842,106,EUR
ITA,Italy,DNK,Denmark,256333216.458,1406724366.988,1150393363.747,106,EUR
ITA,Italy,DOM,Dominican Republic,1867949.334,20280919.373,18412972.252,106,AMR
ITA,Italy,DZA,Algeria,668931778.236,2015340471.494,1346408693.258,106,AFR
ITA,Italy,ECU,Ecuador,124615828.382,430753429.893,306137601.512,106,AMR
ITA,Italy,EGY,Egypt,189632139.074,2842287734.43,2652655595.356,106,AFR
ITA,Italy,ESP,Spain,8926801646.562,41136534877.056,32165287190.412,106,EUR
ITA,Italy,EST,Estonia,31827484.298,77414430.021,45586945.723,106,EUR
ITA,Italy,ETH,Ethiopia,453732.655,848097795.573,847644062.918,106,AFR
ITA,Italy,FIN,Finland,209630196.913,916205002.503,706574805.589,106,EUR
ITA,Italy,FRA,France,5295045953.004,38638912610.601,33344781740.907,106,EUR
ITA,Italy,GBR,United Kingdom,13362921761.979,35928626724.535,22590415386.1,106,EUR
ITA,Italy,GEO,Georgia,2608275.842,91112130.136,88503854.295,106,APAC
ITA,Italy,GRC,Greece,114316275.618,1253147981.274,1138831707.869,106,EUR
ITA,Italy,GTM,Guatemala,67664890.825,265299039.903,197634150.185,106,AMR
ITA,Italy,HKG,"Hong Kong, China",2498333505.521,11394736820.311,8896402209.289,106,APAC
ITA,Italy,HND,Honduras,295026.121,49581169.097,49286142.976,106,AMR
ITA,Italy,HRV,Croatia,394601950.34,1491100483.294,1096498530.741,106,EUR
ITA,Italy,HUN,Hungary,241835533.603,2257092353.797,2016810726.256,106,EUR
ITA,Italy,IDN,Indonesia,561390333.801,1169220384.249,607828944.946,106,APAC
ITA,Italy,IND,India,354270605.849,1572355920.603,1223135888.451,106,APAC
ITA,Italy,IRL,Ireland,1751646460.707,5861993633.25,4110348005.819,106,EUR
ITA,Italy,IRN,Iran,565522.229,4558218.213,3992696.537,106,APAC
ITA,Italy,IRQ,Iraq,816389492.993,873921926.343,57532433.35,106,APAC
ITA,Italy,ISR,Israel,4621926.762,174845041.791,170223115.03,106,APAC
ITA,Italy,ITA,Italy,121037580205.15,496991542532.21,376607316341.83,106,EUR
ITA,Italy,JOR,Jordan,10566112.155,51832124.514,41266012.359,106,APAC
ITA,Italy,JPN,Japan,2757913507.001,7640677439.155,4882763662.034,106,APAC
ITA,Italy,KAZ,Kazakhstan,677318390.748,3489712588.063,2812394198.422,106,APAC
ITA,Italy,KEN,Kenya,111769.655,2461415.632,2349644.87,106,AFR
ITA,Italy,KOR,Korea,39193165.595,521753697.671,482560530.97,106,APAC
ITA,Italy,KWT,Kuwait,1125824.587,142802987.244,141677162.657,106,APAC
ITA,Italy,LBY,Libya,204514700.703,3481573760.424,3277059059.721,106,AFR
ITA,Italy,LTU,Lithuania,33833.443,61197282.986,61163449.543,106,EUR
ITA,Italy,LUX,Luxembourg,1682371558.576,6290528413.728,4607645292.359,106,EUR
ITA,Italy,LVA,Latvia,6342814.487,11514672.439,5171857.952,106,EUR
ITA,Italy,MAC,"Macau, China",10073094.561,117939212.029,107866116.361,106,APAC
ITA,Italy,MAR,Morocco,6512497.33,63821066.848,57308567.202,106,AFR
ITA,Italy,MCO,Monaco,43304243.263,356312617.671,313008374.408,106,EUR
ITA,Italy,MDA,Moldova,1039283.389,24987192.928,23947909.539,106,EUR
ITA,Italy,MEX,Mexico,626121841.12,2411966700.545,1792822110.229,106,AMR
ITA,Italy,MLT,Malta,28558398.397,33096459.739,4538061.342,106,EUR
ITA,Italy,MNE,Montenegro,76659400.365,394585699.345,317926298.98,106,EUR
ITA,Italy,MOZ,Mozambique,1929168.018,75658672.631,73729503.507,106,AFR
ITA,Italy,MYS,Malaysia,117219290.031,596615431.235,479396140.99,106,APAC
ITA,Italy,NAM,Namibia,834155.07,87547422.001,86713265.824,106,AFR
ITA,Italy,NGA,Nigeria,1015987736.487,2257840092.191,1241852356.811,106,AFR
ITA,Italy,NIC,Nicaragua,195153.453,17359367.998,17164214.545,106,AMR
ITA,Italy,NLD,Netherlands,3274095765.271,8168705306.359,4894901973.397,106,EUR
ITA,Italy,NOR,Norway,1764635363.759,3587786960.021,1823151596.263,106,EUR
ITA,Italy,NZL,New Zealand,14538465.358,162525559.761,147987093.296,106,APAC
ITA,Italy,OAFR,Other Africa,17718164.299,142826455.457,125108291.158,106,AFR
ITA,Italy,OAMR,Other Americas,2370747.896,65736837.493,63366089.597,106,AMR
ITA,Italy,OASIAOCN,Other Asia,407534652.444,1371033022.962,963498369.519,106,APAC
ITA,Italy,OMN,Oman,1583661.653,632401414.124,630817752.471,106,APAC
ITA,Italy,OEUR,Other Europe,61583715.393,519010444.025,457426729.739,106,EUR
ITA,Italy,PAK,Pakistan,9486476.367,223764530.344,214278052.976,106,APAC
ITA,Italy,PAN,Panama,16016936.143,372642680.815,356625745.779,106,AMR
ITA,Italy,PER,Peru,242592099.718,1846114471.673,1603522375.274,106,AMR
ITA,Italy,PHL,Philippines,13401557.725,356380618.917,342979060.177,106,APAC
ITA,Italy,POL,Poland,775589375.773,4058403044.064,3282813668.544,106,EUR
ITA,Italy,PRI,Puerto Rico,1789194.232,16832208.807,15043013.468,106,AMR
ITA,Italy,PRT,Portugal,340860472.226,2947742417.682,2656900951.972,106,EUR
ITA,Italy,QAT,Qatar,303648906.873,1098548682.413,794909206.057,106,APAC
ITA,Italy,ROU,Romania,1165257003.322,3457857144.372,2298167742.095,106,EUR
ITA,Italy,RUS,Russia,610567200.192,4617813711.359,4007234336.277,106,APAC
ITA,Italy,SAU,Saudi Arabia,993499786.388,3928007520.55,2934507734.162,106,APAC
ITA,Italy,SGP,Singapore,3569389661.517,10984831755.158,7415440986.033,106,APAC
ITA,Italy,SLV,El Salvador,1049830.473,13324769.43,12274938.957,106,AMR
ITA,Italy,SRB,Serbia,211188623.982,924535714.899,713347088.703,106,EUR
ITA,Italy,SVK,Slovak Republic,494525560.852,3227597626.352,2733072065.5,106,EUR
ITA,Italy,SVN,Slovenia,27502425.133,553558947.39,526056522.257,106,EUR
ITA,Italy,SWE,Sweden,357745396.598,1440738984.75,1082992483.757,106,EUR
ITA,Italy,THA,Thailand,45315917.335,631535612.137,586220802.517,106,APAC
ITA,Italy,TUN,Tunisia,253831999.441,439637939.638,185805941.304,106,AFR
ITA,Italy,TUR,Turkey,580142247.191,3147513801.309,2567372660.28,106,APAC
ITA,Italy,TWN,Chinese Taipei,50852967.573,341834973.319,290982005.746,106,APAC
ITA,Italy,UKI,UK Caribbean Islands,72965813.558,105657972.58399999,32692159.027,106,AMR
ITA,Italy,UKR,Ukraine,12699966.42,189722131.378,177022162.745,106,EUR
ITA,Italy,URY,Uruguay,164543.806,17639465.2,17474921.394,106,AMR
ITA,Italy,USA,United States,7424144857.396,34690159104.228,27337832795.897,106,AMR
ITA,Italy,VEN,Venezuela,56818444.121,444970829.443,388152386.429,106,AMR
ITA,Italy,VNM,Viet Nam,265472777.318,613303730.014,347830951.589,106,APAC
ITA,Italy,ZAF,South Africa,121924537.287,650807251.654,528882713.26,106,AFR
JPN,Japan,AMER,America (Continent),15255773486.76,86747667105.603,71488136326.174,32,AMR
JPN,Japan,ASIAT,Asia,24011807411.556,96214132226.109,72204040045.215,32,APAC
JPN,Japan,AUS,Australia,9785584758.949,63491041629.359,53705244367.829,32,APAC
JPN,Japan,AUT,Austria,1729850661.348,5133731481.6,3403861367.733,32,EUR
JPN,Japan,BEL,Belgium,33634115967.291,54916908470.305,20792207825.264,32,EUR
JPN,Japan,BRA,Brazil,5338451726.767,31018394248.814,25679895563.258,32,AMR
JPN,Japan,CAN,Canada,36341795356.878,66889022570.728,30547181254.949,32,AMR
JPN,Japan,CHE,Switzerland,28829000891.45,38689382865.471,9860371782.198,32,EUR
JPN,Japan,CHN,China (People's Republic of),122059792659.07,316994396637.78,194938273393.3,32,APAC
JPN,Japan,DEU,Germany,24294644208.585,90983567138.101,66663843150.497,32,EUR
JPN,Japan,FRA,France,11222155559.619,37706459458.771,26619750901.471,32,EUR
JPN,Japan,GBR,United Kingdom,44044708243.904,119110878037.28,75066128654.603,32,EUR
JPN,Japan,GRPS,Other Groups,39708310960.095,130273237778.76,99804659837.385,32,OTHER_GROUPS
JPN,Japan,HKG,"Hong Kong, China",30801506948.399,93620923619.045,62128377348.478,32,APAC
JPN,Japan,IDN,Indonesia,28554737457.457,252674085656.34,224119991133.21,32,APAC
JPN,Japan,IRL,Ireland,3769185088.636,8380850206.479,4611628360.5,32,EUR
JPN,Japan,ITA,Italy,4484642718.211,22341625577.511,17856929259.543,32,EUR
JPN,Japan,JPN,Japan,1535437074877.6,5368300142343.9,3838466234850.6,32,APAC
JPN,Japan,KOR,Korea,14334274011.115,88752177422.165,74417812492.157,32,APAC
JPN,Japan,LUX,Luxembourg,882295390.395,2149323232.999,1267018650.819,32,EUR
JPN,Japan,LVA,Latvia,8715127.96,95266299.396,86541979.66,32,EUR
JPN,Japan,MEX,Mexico,26095050157.996,53264581839.671,27169522338.851,32,AMR
JPN,Japan,MYS,Malaysia,13705521761.614,37363411987.268,23657552142.388,32,APAC
JPN,Japan,NLD,Netherlands,16106280289.933,55385901045.364,38936368350.817,32,EUR
JPN,Japan,NZL,New Zealand,2011077919.252,8837614741.601,6826499055.98,32,APAC
JPN,Japan,SGP,Singapore,38822883733.103,113997179197.0,74852590312.915,32,APAC
JPN,Japan,SWE,Sweden,3003125599.661,7947383219.841,4944220862.22,32,EUR
JPN,Japan,THA,Thailand,84447051528.831,172419845515.94,87971056860.806,32,APAC
JPN,Japan,TWN,Chinese Taipei,11699421180.594,47807078824.37,36105837206.386,32,APAC
JPN,Japan,USA,United States,271145656157.01,944834931868.68,673689275711.67,32,AMR
JPN,Japan,VNM,Viet Nam,13439492374.842,308363139469.99,294923438168.59,32,APAC
JPN,Japan,ZAF,South Africa,1788058769.496,11557888688.605,9769794151.903,32,AFR
LUX,Luxembourg,ARE,United Arab Emirates,1007694544.103,4362053218.237,3354358674.134,83,APAC
LUX,Luxembourg,ARG,Argentina,698137707.754,5371268031.137,4673130323.383,83,AMR
LUX,Luxembourg,AUS,Australia,478568667.862,2518488314.725,2039919646.863,83,APAC
LUX,Luxembourg,AUT,Austria,1004053691.836,2906607545.651,1902553853.814,83,EUR
LUX,Luxembourg,BEL,Belgium,11782016662.276,22211268287.463,10429251625.186,83,EUR
LUX,Luxembourg,BGR,Bulgaria,23307029.517,86098560.818,62791531.301,83,EUR
LUX,Luxembourg,BIH,Bosnia and Herzegovina,60681524.248,380311967.325,319630443.076,83,EUR
LUX,Luxembourg,BMU,Bermuda,283377367.0,1205065519.0,921688152.0,83,AMR
LUX,Luxembourg,BRA,Brazil,2526873394.878,11674869104.149,9147995709.272,83,AMR
LUX,Luxembourg,CAN,Canada,3103789142.871,9814798406.659,6711009263.788,83,AMR
LUX,Luxembourg,CHE,Switzerland,21307464288.42,97074228236.031,75766763947.611,83,EUR
LUX,Luxembourg,CHL,Chile,25016748.564,803796239.118,778779490.554,83,AMR
LUX,Luxembourg,CHN,China (People's Republic of),1587049714.046,5956693199.362,4369643485.316,83,APAC
LUX,Luxembourg,CIV,Côte d'Ivoire,302272567.185,320417838.044,18145270.859,83,AFR
LUX,Luxembourg,COL,Colombia,239850014.038,2567794111.229,2327944097.191,83,AMR
LUX,Luxembourg,CRI,Costa Rica,33617382.747,321852965.026,288235582.279,83,AMR
LUX,Luxembourg,CYP,Cyprus,461599327.009,552580138.233,90980811.224,83,EUR
LUX,Luxembourg,CZE,Czech Republic,1106367460.189,2945878008.254,1839510548.065,83,EUR
LUX,Luxembourg,DEU,Germany,14124005737.24,44251028207.52,30127022470.279,83,EUR
LUX,Luxembourg,DNK,Denmark,143272985.231,1192164906.282,1048891921.051,83,EUR
LUX,Luxembourg,DOM,Dominican Republic,21650803.842,68980801.088,47329997.246,83,AMR
LUX,Luxembourg,ECU,Ecuador,49939545.354,404247262.886,354307717.532,83,AMR
LUX,Luxembourg,EGY,Egypt,16396176.917,459185899.138,442789722.221,83,AFR
LUX,Luxembourg,ESP,Spain,6816958182.165,16413107225.555,9596149043.39,83,EUR
LUX,Luxembourg,EST,Estonia,3533990.503,48503105.679,44969115.177,83,EUR
LUX,Luxembourg,FIN,Finland,84886903.6,2950315374.328,2865428470.728,83,EUR
LUX,Luxembourg,FRA,France,18821458577.218,39600853426.788,20779394849.571,83,EUR
LUX,Luxembourg,GBR,United Kingdom,4674516130.201,24199923368.46,19525407238.259,83,EUR
LUX,Luxembourg,GHA,Ghana,16075171.683,454103547.792,438028376.109,83,AFR
LUX,Luxembourg,GRC,Greece,21477072.309,327243746.148,305766673.839,83,EUR
LUX,Luxembourg,GTM,Guatemala,167955922.32,1589674966.962,1421719044.642,83,AMR
LUX,Luxembourg,HKG,"Hong Kong, China",1361629635.642,3148195111.012,1786565475.37,83,APAC
LUX,Luxembourg,HRV,Croatia,54647550.701,281501783.359,226854232.658,83,EUR
LUX,Luxembourg,HUN,Hungary,194219153.527,718783482.999,524564329.472,83,EUR
LUX,Luxembourg,IDN,Indonesia,160703522.165,578762456.281,418058934.116,83,APAC
LUX,Luxembourg,IND,India,1007174668.411,5899028689.871,4891854021.46,83,APAC
LUX,Luxembourg,IRL,Ireland,1623023341.2,2737239149.639,1114215808.439,83,EUR
LUX,Luxembourg,ISR,Israel,15599355.236,114090380.348,98491025.112,83,APAC
LUX,Luxembourg,ITA,Italy,7980314202.527,23947863848.456,15967549645.929,83,EUR
LUX,Luxembourg,JPN,Japan,152406757.706,1923882849.739,1771476092.033,83,APAC
LUX,Luxembourg,KAZ,Kazakhstan,1696026967.78,4972998901.88,3276971934.1,83,APAC
LUX,Luxembourg,KEN,Kenya,4943230.861,18864124.164,13920893.303,83,AFR
LUX,Luxembourg,KOR,Korea,42420768.585,760708450.194,718287681.609,83,APAC
LUX,Luxembourg,LTU,Lithuania,628444.326,30127508.901,29499064.575,83,EUR
LUX,Luxembourg,LUX,Luxembourg,57595473787.02,80013624146.153,22418150359.132,83,EUR
LUX,Luxembourg,LVA,Latvia,6285535.54,16372318.18,10086782.639,83,EUR
LUX,Luxembourg,MAR,Morocco,84504585.854,510708669.033,426204083.179,83,AFR
LUX,Luxembourg,MEX,Mexico,4263661453.102,13429663332.918,9166001879.816,83,AMR
LUX,Luxembourg,MOZ,Mozambique,822713.0,1362992.0,540279.0,83,AFR
LUX,Luxembourg,MUS,Mauritius,389294354.983,501357512.79,112063157.807,83,AFR
LUX,Luxembourg,MYS,Malaysia,451541253.373,1643354630.391,1191813377.018,83,APAC
LUX,Luxembourg,NGA,Nigeria,101494485.862,1254281306.486,1152786820.624,83,AFR
LUX,Luxembourg,NLD,Netherlands,4352463542.819,14511364159.792,10158900616.973,83,EUR
LUX,Luxembourg,NOR,Norway,256382105.059,1537646383.697,1281264278.639,83,EUR
LUX,Luxembourg,NZL,New Zealand,230373620.519,333188499.486,102814878.967,83,APAC
LUX,Luxembourg,OAFR,Other Africa,1336776189.265,2775559686.95,1438783497.685,83,AFR
LUX,Luxembourg,OAMR,Other Americas,403402464.3,3260619785.498,2857217321.199,83,AMR
LUX,Luxembourg,OASIAOCN,Other Asia,9220294057.066,16259694597.794,7039400540.728,83,APAC
LUX,Luxembourg,OEUR,Other Europe,544110607.206,816951454.111,272840846.905,83,EUR
LUX,Luxembourg,PAN,Panama,92250431.572,236579919.028,144329487.456,83,AMR
LUX,Luxembourg,PER,Peru,46946954.585,660081805.756,613134851.171,83,AMR
LUX,Luxembourg,PHL,Philippines,234122109.016,323326477.331,89204368.315,83,APAC
LUX,Luxembourg,POL,Poland,2945845067.774,8093814199.472,5147969131.698,83,EUR
LUX,Luxembourg,PRT,Portugal,287910198.941,1229455759.981,941545561.04,83,EUR
LUX,Luxembourg,QAT,Qatar,1706515.725,16525119.575,14818603.85,83,APAC
LUX,Luxembourg,ROU,Romania,1199706168.165,1687018759.334,487312591.168,83,EUR
LUX,Luxembourg,RUS,Russia,572361090.355,5526830651.398,4954469561.042,83,APAC
LUX,Luxembourg,SAU,Saudi Arabia,6665764.78,172409849.374,165744084.594,83,APAC
LUX,Luxembourg,SGP,Singapore,4923476369.303,31778046207.503,26854569838.199,83,APAC
LUX,Luxembourg,SRB,Serbia,23119170.484,122720784.38,99601613.896,83,EUR
LUX,Luxembourg,SVK,Slovak Republic,81141554.467,461537991.2,380396436.733,83,EUR
LUX,Luxembourg,SVN,Slovenia,21910239.085,163236553.071,141326313.987,83,EUR
LUX,Luxembourg,SWE,Sweden,3266768605.065,7204622051.926,3937853446.861,83,EUR
LUX,Luxembourg,THA,Thailand,25310598.593,631028738.167,605718139.574,83,APAC
LUX,Luxembourg,TUR,Turkey,552254053.262,2485643825.957,1933389772.695,83,APAC
LUX,Luxembourg,TWN,Chinese Taipei,105483363.465,243298872.083,137815508.617,83,APAC
LUX,Luxembourg,UKI,UK Caribbean Islands,339988437.0,1478177137.0,1138188700.0,83,AMR
LUX,Luxembourg,UKR,Ukraine,6145944060.601,9232326558.227,3086382497.626,83,EUR
LUX,Luxembourg,URY,Uruguay,2778439105.826,3673558566.728,895119460.901,83,AMR
LUX,Luxembourg,USA,United States,17168791254.471,118435154952.53,101266363698.06,83,AMR
LUX,Luxembourg,VEN,Venezuela,438054.772,120909836.493,120471781.721,83,AMR
LUX,Luxembourg,VNM,Viet Nam,63059662.363,231257690.089,168198027.727,83,APAC
LUX,Luxembourg,ZAF,South Africa,633702132.518,3797832623.666,3164130491.148,83,AFR
MEX,Mexico,AND,Andorra,0.0,23176.792,23176.792,101,EUR
MEX,Mexico,ANT,Netherlands Antilles,23833.348,40179.9,16346.552,101,AMR
MEX,Mexico,ARE,United Arab Emirates,869252.748,30039028.061,29169775.312,101,APAC
MEX,Mexico,ARG,Argentina,462590509.442,7353887946.522,6891297437.08,101,AMR
MEX,Mexico,AUS,Australia,241033.109,116438541.51,116197508.402,101,APAC
MEX,Mexico,AUT,Austria,79851971.709,2112224366.423,2032372394.714,101,EUR
MEX,Mexico,BEL,Belgium,79040550.595,314063826.383,235023275.788,101,EUR
MEX,Mexico,BGD,Bangladesh,411499.518,2114947.633,1703448.116,101,APAC
MEX,Mexico,BGR,Bulgaria,3387100.215,263652832.847,260265732.631,101,EUR
MEX,Mexico,BHS,Bahamas,10048.297,475857.171,465808.874,101,AMR
MEX,Mexico,BIH,Bosnia and Herzegovina,377946.097,1558700.443,1180754.346,101,EUR
MEX,Mexico,BLR,Belarus,665743.419,203930376.771,203264633.353,101,EUR
MEX,Mexico,BLZ,Belize,0.0,63482.013,63482.013,101,AMR
MEX,Mexico,BMU,Bermuda,852341.742,7795644.57,6943302.828,101,AMR
MEX,Mexico,BOL,Bolivia,316426.992,50784013.165,50467586.173,101,AMR
MEX,Mexico,BRA,Brazil,223725113.017,16351264586.527,16127539473.509,101,AMR
MEX,Mexico,BRB,Barbados,4832603.466,5237875.185,405271.719,101,AMR
MEX,Mexico,CAN,Canada,15453126.531,665507249.03,650054122.5,101,AMR
MEX,Mexico,CHE,Switzerland,37909119.73,390054405.37,352145285.64,101,EUR
MEX,Mexico,CHL,Chile,1856215633.834,11888917455.694,10032701821.86,101,AMR
MEX,Mexico,CHN,China (People's Republic of),11392656.646,392501101.928,381108445.282,101,APAC
MEX,Mexico,COL,Colombia,619171696.816,49963480565.224,49344308868.408,101,AMR
MEX,Mexico,CRI,Costa Rica,621478662.777,4194831864.578,3573353201.8,101,AMR
MEX,Mexico,CYP,Cyprus,0.0,0.0,0.0,101,EUR
MEX,Mexico,CZE,Czech Republic,15900192.268,208825448.806,192925256.538,101,EUR
MEX,Mexico,DEU,Germany,312249487.219,1818279123.27,1506029636.052,101,EUR
MEX,Mexico,DNK,Denmark,40426962.16,366744843.846,326317881.686,101,EUR
MEX,Mexico,DOM,Dominican Republic,36833048.296,1349944965.185,1313111916.888,101,AMR
MEX,Mexico,ECU,Ecuador,85169906.464,2677670081.269,2592500174.805,101,AMR
MEX,Mexico,EGY,Egypt,450429.743,10981077.499,10530647.756,101,AFR
MEX,Mexico,ESP,Spain,4487417107.227,14321950048.659,9834532941.433,101,EUR
MEX,Mexico,EST,Estonia,56464.89,4396511.334,4340046.444,101,EUR
MEX,Mexico,FIN,Finland,1758692.478,17307348.768,15548656.29,101,EUR
MEX,Mexico,FRA,France,90782034.418,726154230.122,635372195.704,101,EUR
MEX,Mexico,GBR,United Kingdom,97545292.373,823721344.757,726176052.383,101,EUR
MEX,Mexico,GIB,Gibraltar,0.0,0.0,0.0,101,EUR
MEX,Mexico,GLP,Guadeloupe,0.0,0.0,0.0,101,AMR
MEX,Mexico,GTM,Guatemala,100993005.501,1680064640.28,1579071634.779,101,AMR
MEX,Mexico,HKG,"Hong Kong, China",0.0,0.0,0.0,101,APAC
MEX,Mexico,HND,Honduras,33473422.328,563027765.487,529554343.16,101,AMR
MEX,Mexico,HRV,Croatia,9893469.507,268839640.736,258946171.228,101,EUR
MEX,Mexico,HTI,Haiti,137683.292,2901317.282,2763633.99,101,AMR
MEX,Mexico,HUN,Hungary,335239436.95,585168489.48,249929052.531,101,EUR
MEX,Mexico,IDN,Indonesia,0.0,0.0,0.0,101,APAC
MEX,Mexico,IND,India,263524.573,132490745.894,132227221.322,101,APAC
MEX,Mexico,IRL,Ireland,140077657.137,230405927.757,90328270.62,101,EUR
MEX,Mexico,IRN,Iran,0.0,0.0,0.0,101,APAC
MEX,Mexico,ISR,Israel,6753353.518,52249426.174,45496072.657,101,APAC
MEX,Mexico,ITA,Italy,102333438.092,409113870.983,306780432.891,101,EUR
MEX,Mexico,JAM,Jamaica,52592.795,775240.826,722648.031,101,AMR
MEX,Mexico,JOR,Jordan,0.0,0.0,0.0,101,APAC
MEX,Mexico,JPN,Japan,18427803.046,152499098.437,134071295.391,101,APAC
MEX,Mexico,KOR,Korea,0.0,4191862.059,4191862.059,101,APAC
MEX,Mexico,KWT,Kuwait,0.0,0.0,0.0,101,APAC
MEX,Mexico,LBN,Lebanon,0.0,0.0,0.0,101,APAC
MEX,Mexico,LCA,Saint Lucia,589091.011,1126412.36,537321.349,101,AMR
MEX,Mexico,LKA,Sri Lanka,0.0,0.0,0.0,101,APAC
MEX,Mexico,LTU,Lithuania,6358389.471,19719532.453,13361142.981,101,EUR
MEX,Mexico,LUX,Luxembourg,5807954.81,5810172.871,2218.062,101,EUR
MEX,Mexico,LVA,Latvia,1668042.579,6809134.205,5141091.626,101,EUR
MEX,Mexico,MAR,Morocco,0.0,0.0,0.0,101,AFR
MEX,Mexico,MEX,Mexico,316647877484.06,555830660018.43,239182782534.37,101,AMR
MEX,Mexico,MKD,North Macedonia,553199.085,38654407.799,38101208.714,101,EUR
MEX,Mexico,MNE,Montenegro,242.82,678801.243,678558.424,101,EUR
MEX,Mexico,MYS,Malaysia,42761.761,16613007.121,16570245.36,101,APAC
MEX,Mexico,NGA,Nigeria,4539.313,4539.313,0.0,101,AFR
MEX,Mexico,NIC,Nicaragua,105689725.609,855924058.017,750234332.408,101,AMR
MEX,Mexico,NLD,Netherlands,1676451023.92,2264376570.887,587925546.967,101,EUR
MEX,Mexico,NOR,Norway,4898070.471,73177843.565,68279773.093,101,EUR
MEX,Mexico,NZL,New Zealand,0.0,0.0,0.0,101,APAC
MEX,Mexico,OMN,Oman,49600.52,11838191.89,11788591.37,101,APAC
MEX,Mexico,PAN,Panama,173668920.219,870599930.713,696931010.494,101,AMR
MEX,Mexico,PER,Peru,83852853.242,5196054267.719,5112201414.477,101,AMR
MEX,Mexico,PHL,Philippines,1834255.251,29366668.878,27532413.627,101,APAC
MEX,Mexico,PNG,Papua New Guinea,0.0,0.0,0.0,101,APAC
MEX,Mexico,POL,Poland,108301257.363,423466540.816,315165283.453,101,EUR
MEX,Mexico,PRI,Puerto Rico,1822659.059,1068655567.765,1066832908.706,101,AMR
MEX,Mexico,PRT,Portugal,45748722.371,142772264.178,97023541.807,101,EUR
MEX,Mexico,PRY,Paraguay,3799627.4,2550439311.659,2546639684.258,101,AMR
MEX,Mexico,ROU,Romania,697202.868,704639.086,7436.218,101,EUR
MEX,Mexico,RUS,Russia,295.541,71037491.703,71037196.162,101,APAC
MEX,Mexico,SAU,Saudi Arabia,0.0,0.0,0.0,101,APAC
MEX,Mexico,SGP,Singapore,352448609.757,379278348.501,26829738.745,101,APAC
MEX,Mexico,SLV,El Salvador,95219337.227,631720700.761,536501363.533,101,AMR
MEX,Mexico,SRB,Serbia,5863012.698,128654779.905,122791767.207,101,EUR
MEX,Mexico,SVK,Slovak Republic,3164442.049,128378086.92,125213644.871,101,EUR
MEX,Mexico,SVN,Slovenia,3255010.83,137747819.959,134492809.129,101,EUR
MEX,Mexico,SWE,Sweden,10155987.922,86851969.387,76695981.465,101,EUR
MEX,Mexico,TGO,Togo,0.0,0.0,0.0,101,AFR
MEX,Mexico,THA,Thailand,0.0,1613058.771,1613058.771,101,APAC
MEX,Mexico,TTO,Trinidad and Tobago,0.0,0.0,0.0,101,AMR
MEX,Mexico,TUR,Turkey,1917500.651,117305096.185,115387595.535,101,APAC
MEX,Mexico,TWN,Chinese Taipei,29450626.288,42068255.091,12617628.803,101,APAC
MEX,Mexico,UKI,UK Caribbean Islands,2135460.535,19438997.538,17303537.003,101,AMR
MEX,Mexico,UKR,Ukraine,7333993.045,30576893.986,23242900.941,101,EUR
MEX,Mexico,URY,Uruguay,14964467.593,226815286.359,211850818.766,101,AMR
MEX,Mexico,USA,United States,2450335410.202,28818735820.577,26368400410.375,101,AMR
MEX,Mexico,VEN,Venezuela,22659960.332,3252388991.136,3229729030.804,101,AMR
MEX,Mexico,VNM,Viet Nam,0.0,0.0,0.0,101,APAC
MEX,Mexico,YEM,Yemen,0.0,0.0,0.0,101,APAC
MEX,Mexico,ZAF,South Africa,388.072,12964456.589,12964068.517,101,AFR
NOR,Norway,AFRIC,Africa,2904515000.0,4290923000.0,1386408000.0,5,AFR
NOR,Norway,AMER,America (Continent),9416627000.0,32853364000.0,23436737000.0,5,AMR
NOR,Norway,ASIAT,Asia,5360060000.0,21662923000.0,16302863000.0,5,APAC
NOR,Norway,EUROP,Europe,19081826000.0,77630956000.0,58186286000.0,5,EUR
NOR,Norway,NOR,Norway,45100150000.0,189622320000.0,144140847000.0,5,EUR
